rxn,Output
c1ccc2c(c1)C(=O)N(C2=O)C1CC[C@@H](CC1)O.CC(C)(C)N=C(N(C)C)N(C)C>>O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.c1ccnc(c1)S(=O)(=O)F>>O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccccn2)CC1.[F-]|O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccccn2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1C1CCC(F)CC1,4
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.C1CCC2=NCCCN2CC1>>C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.C1CCC2=[NH+]CCCN2CC1|C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.c1cc(ccc1S(=O)(=O)F)Cl>>C[C@@H]([C@H](OS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1)N1CCCC1.[F-]|C[C@@H]([C@H](OS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1)N1CCCC1.[F-]>>C[C@@H]([C@@H](F)c1ccccc1)N1CCCC1,23
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.CN1CCCN2CCCN=C12>>COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.CN1CCCN2CCC[NH+]=C12|COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>COC(=O)[C@H](COS(=O)(=O)c1ccc(C(F)(F)F)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]|COC(=O)[C@H](COS(=O)(=O)c1ccc(C(F)(F)F)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]>>COC(=O)[C@H](CF)NC(c1ccccc1)(c1ccccc1)c1ccccc1,8
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.C1CCC2=NCCCN2CC1>>C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.C1CCC2=[NH+]CCCN2CC1|C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>C[C@@H]([C@H](OS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1)N1CCCC1.[F-]|C[C@@H]([C@H](OS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1)N1CCCC1.[F-]>>C[C@@H]([C@@H](F)c1ccccc1)N1CCCC1,19
c1ccc2c(c1)C(=O)N(C2=O)C1CC[C@H](CC1)O.C1CCC2=NCCCN2CC1>>O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.C1CCC2=[NH+]CCCN2CC1|O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1.[F-]|O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1C1CCC(F)CC1,12
C1C2C[C@H](CC(C1)N2C(=O)OC(C)(C)C)O.CN1CCCN2CCCN=C12>>CC(C)(C)OC(=O)N1C2CCC1CC([O-])C2.CN1CCCN2CCC[NH+]=C12|CC(C)(C)OC(=O)N1C2CCC1CC([O-])C2.c1cc(ccc1S(=O)(=O)F)Cl>>CC(C)(C)OC(=O)N1C2CCC1CC(OS(=O)(=O)c1ccc(Cl)cc1)C2.[F-]|CC(C)(C)OC(=O)N1C2CCC1CC(OS(=O)(=O)c1ccc(Cl)cc1)C2.[F-]>>CC(C)(C)OC(=O)N1C2CCC1CC(F)C2,18
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.C1CCC2=NCCCN2CC1>>C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.C1CCC2=[NH+]CCCN2CC1|C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>C[C@]12CC[C@H](OS(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]|C[C@]12CC[C@H](OS(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]>>C[C@]12CC[C@@H](F)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,5
c1ccc2c(c1)CC(C2)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]C1Cc2ccccc2C1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]C1Cc2ccccc2C1.c1cc(ccc1S(=O)(=O)F)Cl>>O=S(=O)(OC1Cc2ccccc2C1)c1ccc(Cl)cc1.[F-]|O=S(=O)(OC1Cc2ccccc2C1)c1ccc(Cl)cc1.[F-]>>FC1Cc2ccccc2C1,16
C1(C(C(C(O1)n1c2c(nc1)c(ncn2)N(Cc1ccccc1)Cc1ccccc1)OCc1ccccc1)OCc1ccccc1)CO.C1CCC2=NCCCN2CC1>>[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.C1CCC2=[NH+]CCCN2CC1|[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=[N+]([O-])c1ccc(S(=O)(=O)OCC2OC(n3cnc4c(N(Cc5ccccc5)Cc5ccccc5)ncnc43)C(OCc3ccccc3)C2OCc2ccccc2)cc1.[F-]|O=[N+]([O-])c1ccc(S(=O)(=O)OCC2OC(n3cnc4c(N(Cc5ccccc5)Cc5ccccc5)ncnc43)C(OCc3ccccc3)C2OCc2ccccc2)cc1.[F-]>>FCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1,17
c1(CCC(C)O)ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>CC([O-])CCc1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|CC([O-])CCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>CC(CCc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]|CC(CCc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]>>CC(F)CCc1ccccc1,53
c1ccc2c(c1)CC(C2)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]C1Cc2ccccc2C1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]C1Cc2ccccc2C1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OC1Cc2ccccc2C1)c1ccccn1.[F-]|O=S(=O)(OC1Cc2ccccc2C1)c1ccccn1.[F-]>>FC1Cc2ccccc2C1,20
c1(CCC(C)(O)C)ccccc1.C1CCC2=NCCCN2CC1>>CC(C)([O-])CCc1ccccc1.C1CCC2=[NH+]CCCN2CC1|CC(C)([O-])CCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]|CC(C)(CCc1ccccc1)OS(=O)(=O)c1ccccn1.[F-]>>CC(C)(F)CCc1ccccc1,4
c1(ncc(n1CCO)[N+](=O)[O-])C.C1CCC2=NCCCN2CC1>>Cc1ncc([N+](=O)[O-])n1CC[O-].C1CCC2=[NH+]CCCN2CC1|Cc1ncc([N+](=O)[O-])n1CC[O-].c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>Cc1ncc([N+](=O)[O-])n1CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|Cc1ncc([N+](=O)[O-])n1CCOS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>Cc1ncc([N+](=O)[O-])n1CCF,17
C1(C(C(C(O1)n1c2c(nc1)c(ncn2)N(Cc1ccccc1)Cc1ccccc1)OCc1ccccc1)OCc1ccccc1)CO.C1CCC2=NCCCN2CC1>>[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.C1CCC2=[NH+]CCCN2CC1|[O-]CC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccccn1.[F-]|O=S(=O)(OCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1)c1ccccn1.[F-]>>FCC1OC(n2cnc3c(N(Cc4ccccc4)Cc4ccccc4)ncnc32)C(OCc2ccccc2)C1OCc1ccccc1,13
c1ccc2c(c1)C(=O)N(C2=O)C1CC[C@@H](CC1)O.C1CCC2=NCCCN2CC1>>O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.C1CCC2=[NH+]CCCN2CC1|O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1.[F-]|O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1C1CCC(F)CC1,7
c1cccc(c1c1nnnn1C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cn1c(c(nc1CCCC)Cl)CO.C1CCC2=NCCCN2CC1>>CCCCc1nc(Cl)c(C[O-])n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.C1CCC2=[NH+]CCCN2CC1|CCCCc1nc(Cl)c(C[O-])n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccnc(c1)S(=O)(=O)F>>CCCCc1nc(Cl)c(COS(=O)(=O)c2ccccn2)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[F-]|CCCCc1nc(Cl)c(COS(=O)(=O)c2ccccn2)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[F-]>>CCCCc1nc(Cl)c(CF)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,8
c1ccc2c(c1)C(=O)N(C2=O)C1CC[C@@H](CC1)O.CN1CCCN2CCCN=C12>>O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.CN1CCCN2CCC[NH+]=C12|O=C1c2ccccc2C(=O)N1C1CCC([O-])CC1.c1cc(ccc1S(=O)(=O)F)Cl>>O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc(Cl)cc2)CC1.[F-]|O=C1c2ccccc2C(=O)N1C1CCC(OS(=O)(=O)c2ccc(Cl)cc2)CC1.[F-]>>O=C1c2ccccc2C(=O)N1C1CCC(F)CC1,5
C=CC(CCCCCCC)O.CC(C)(C)N=C(N(C)C)N(C)C>>C=CC([O-])CCCCCCC.CN(C)C(=[NH+]C(C)(C)C)N(C)C|C=CC([O-])CCCCCCC.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>C=CC(CCCCCCC)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]|C=CC(CCCCCCC)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[F-]>>C=CC(F)CCCCCCC,13
C(C(C)O)Oc1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>CC([O-])COc1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC([O-])COc1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>CC(COc1ccccc1)OS(=O)(=O)c1ccc(Cl)cc1.[F-]|CC(COc1ccccc1)OS(=O)(=O)c1ccc(Cl)cc1.[F-]>>CC(F)COc1ccccc1,26
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.CN1CCCN2CCCN=C12>>COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.CN1CCCN2CCC[NH+]=C12|COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.c1cc(ccc1S(=O)(=O)F)Cl>>COC(=O)[C@H](COS(=O)(=O)c1ccc(Cl)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]|COC(=O)[C@H](COS(=O)(=O)c1ccc(Cl)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]>>COC(=O)[C@H](CF)NC(c1ccccc1)(c1ccccc1)c1ccccc1,5
C1N(CCC1)[C@H]([C@@H](c1ccccc1)O)C.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|C[C@@H]([C@H]([O-])c1ccccc1)N1CCCC1.c1cc(ccc1S(=O)(=O)F)Cl>>C[C@@H]([C@H](OS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1)N1CCCC1.[F-]|C[C@@H]([C@H](OS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1)N1CCCC1.[F-]>>C[C@@H]([C@@H](F)c1ccccc1)N1CCCC1,18
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>C[C@]12CC[C@H](OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]|C[C@]12CC[C@H](OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]>>C[C@]12CC[C@@H](F)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,7
C1[C@@H](C[C@@H]1O)OCc1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>[O-][C@H]1C[C@@H](OCc2ccccc2)C1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|[O-][C@H]1C[C@@H](OCc2ccccc2)C1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>O=S(=O)(O[C@H]1C[C@@H](OCc2ccccc2)C1)c1ccc(C(F)(F)F)cc1.[F-]|O=S(=O)(O[C@H]1C[C@@H](OCc2ccccc2)C1)c1ccc(C(F)(F)F)cc1.[F-]>>F[C@H]1C[C@H](OCc2ccccc2)C1,5
OC/C=C(/CC/C=C(\C)/CCC=C(C)C)\C.CC(C)(C)N=C(N(C)C)N(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].CN(C)C(=[NH+]C(C)(C)C)N(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/C[O-].c1ccnc(c1)S(=O)(=O)F>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccccn1.[F-]|CC(C)=CCC/C(C)=C/CC/C(C)=C/COS(=O)(=O)c1ccccn1.[F-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CF,24
C1[C@@H](CC2=CC[C@@H]3[C@@H]([C@]2(C1)C)CC[C@]1([C@H]3CC=C1c1cnccc1)C)O.CN1CCCN2CCCN=C12>>C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.CN1CCCN2CCC[NH+]=C12|C[C@]12CC[C@H]([O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F>>C[C@]12CC[C@H](OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]|C[C@]12CC[C@H](OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12.[F-]>>C[C@]12CC[C@@H](F)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,13
C1CCN(C(C1)CO)CCCc1ccccc1.CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3>>[O-]CC1CCCCN1CCCc1ccccc1.CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1|[O-]CC1CCCCN1CCCc1ccccc1.c1ccnc(c1)S(=O)(=O)F>>O=S(=O)(OCC1CCCCN1CCCc1ccccc1)c1ccccn1.[F-]|O=S(=O)(OCC1CCCCN1CCCc1ccccc1)c1ccccn1.[F-]>>FCC1CCCCN1CCCc1ccccc1,16
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.C1CCC2=NCCCN2CC1>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.C1CCC2=[NH+]CCCN2CC1|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1cc(ccc1S(=O)(=O)F)Cl>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(Cl)cc2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc(Cl)cc2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,18
N([C@@H](CO)C(=O)OC)C(c1ccccc1)(c1ccccc1)c1ccccc1.CC(C)(C)N=C(N(C)C)N(C)C>>COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.CN(C)C(=[NH+]C(C)(C)C)N(C)C|COC(=O)[C@H](C[O-])NC(c1ccccc1)(c1ccccc1)c1ccccc1.c1cc(ccc1C(F)(F)F)S(=O)(=O)F>>COC(=O)[C@H](COS(=O)(=O)c1ccc(C(F)(F)F)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]|COC(=O)[C@H](COS(=O)(=O)c1ccc(C(F)(F)F)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.[F-]>>COC(=O)[C@H](CF)NC(c1ccccc1)(c1ccccc1)c1ccccc1,7
O1C[C@@H]([C@@H]2[C@H]1[C@@H](CO2)O)OC(=O)C.CN1CCCN2CCCN=C12>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].CN1CCCN2CCC[NH+]=C12|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2[O-].c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]|CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OS(=O)(=O)c1ccc([N+](=O)[O-])cc1.[F-]>>CC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,14
c1c(ccc(c1)CO)S(=O)(=O)N(CCC)CCC.C1CCC2=NCCCN2CC1>>CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.C1CCC2=[NH+]CCCN2CC1|CCCN(CCC)S(=O)(=O)c1ccc(C[O-])cc1.c1cc(ccc1[N+](=O)[O-])S(=O)(=O)F>>CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1.[F-]|CCCN(CCC)S(=O)(=O)c1ccc(COS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1.[F-]>>CCCN(CCC)S(=O)(=O)c1ccc(CF)cc1,28
